submission_id,question_id,answer
644,1,Yes
644,2,Yes
644,3,No
644,4,Yes
644,5,Yes
644,6,Yes
644,7,Yes
644,8,No
644,9,4
645,10,Yes
645,11,Yes
645,12,Yes
645,13,Yes
645,14,Yes
645,15,Yes
645,16,Yes
645,17,Yes
645,18,4
645,19,"All good, nothing to report."
646,1,Yes
646,2,Yes
646,3,Yes
646,4,Yes
646,5,Yes
646,6,Yes
646,7,Yes
646,8,Yes
646,9,3
647,10,Yes
647,11,Yes
647,12,Yes
647,13,Yes
647,14,No
647,15,Yes
647,16,Yes
647,17,No
647,18,5
647,19,"Delivery arrived late, adjusted prep schedule."
648,10,Yes
648,11,Yes
648,12,Yes
648,13,Yes
648,14,Yes
648,15,Yes
648,16,Yes
648,17,Yes
648,18,4
648,19,New crew member trained on register today.
649,1,Yes
649,2,Yes
649,3,No
649,4,Yes
649,5,Yes
649,6,Yes
649,7,No
649,8,Yes
649,9,5
650,10,Yes
650,11,Yes
650,12,Yes
650,13,Yes
650,14,Yes
650,15,Yes
650,16,Yes
650,17,Yes
650,18,5
650,19,"Low stock on napkins, requested restock."
651,1,Yes
651,2,Yes
651,3,Yes
651,4,Yes
651,5,No
651,6,Yes
651,7,Yes
651,8,No
651,9,4
652,10,Yes
652,11,Yes
652,12,Yes
652,13,No
652,14,Yes
652,15,Yes
652,16,Yes
652,17,Yes
652,18,4
652,19,"Delivery arrived late, adjusted prep schedule."
653,1,Yes
653,2,Yes
653,3,Yes
653,4,Yes
653,5,Yes
653,6,Yes
653,7,Yes
653,8,Yes
653,9,5
654,10,Yes
654,11,Yes
654,12,No
654,13,Yes
654,14,Yes
654,15,Yes
654,16,Yes
654,17,Yes
654,18,3
654,19,Everything in order for tomorrow's opening.
655,1,No
655,2,Yes
655,3,Yes
655,4,Yes
655,5,Yes
655,6,Yes
655,7,Yes
655,8,Yes
655,9,3
656,10,Yes
656,11,Yes
656,12,Yes
656,13,No
656,14,Yes
656,15,Yes
656,16,Yes
656,17,Yes
656,18,4
656,19,New crew member trained on register today.
657,1,Yes
657,2,No
657,3,Yes
657,4,Yes
657,5,Yes
657,6,Yes
657,7,Yes
657,8,Yes
657,9,3
658,10,Yes
658,11,Yes
658,12,Yes
658,13,Yes
658,14,Yes
658,15,No
658,16,Yes
658,17,Yes
658,18,3
658,19,"Delivery arrived late, adjusted prep schedule."
659,1,Yes
659,2,Yes
659,3,Yes
659,4,Yes
659,5,Yes
659,6,No
659,7,Yes
659,8,Yes
659,9,4
660,10,Yes
660,11,Yes
660,12,Yes
660,13,Yes
660,14,Yes
660,15,Yes
660,16,Yes
660,17,Yes
660,18,3
660,19,"Minor spill in dining area, cleaned promptly."
661,1,Yes
661,2,Yes
661,3,Yes
661,4,Yes
661,5,Yes
661,6,Yes
661,7,No
661,8,No
661,9,5
662,10,Yes
662,11,Yes
662,12,Yes
662,13,Yes
662,14,Yes
662,15,Yes
662,16,Yes
662,17,Yes
662,18,4
662,19,"Busy night, all tasks completed on time."
663,10,Yes
663,11,Yes
663,12,Yes
663,13,Yes
663,14,No
663,15,Yes
663,16,Yes
663,17,Yes
663,18,3
663,19,"Quiet evening, no issues."
664,1,No
664,2,Yes
664,3,Yes
664,4,Yes
664,5,Yes
664,6,Yes
664,7,Yes
664,8,Yes
664,9,2
665,10,Yes
665,11,Yes
665,12,Yes
665,13,No
665,14,Yes
665,15,Yes
665,16,Yes
665,17,No
665,18,3
665,19,Slight delay in closing due to late customers.
666,1,Yes
666,2,Yes
666,3,No
666,4,Yes
666,5,Yes
666,6,No
666,7,Yes
666,8,Yes
666,9,4
667,10,Yes
667,11,No
667,12,No
667,13,Yes
667,14,Yes
667,15,Yes
667,16,Yes
667,17,Yes
667,18,3
667,19,New crew member trained on register today.
668,1,Yes
668,2,Yes
668,3,No
668,4,Yes
668,5,Yes
668,6,Yes
668,7,Yes
668,8,Yes
668,9,4
669,1,Yes
669,2,No
669,3,Yes
669,4,Yes
669,5,Yes
669,6,Yes
669,7,Yes
669,8,Yes
669,9,4
670,10,Yes
670,11,Yes
670,12,Yes
670,13,Yes
670,14,Yes
670,15,Yes
670,16,Yes
670,17,Yes
670,18,3
670,19,All checks completed as normal.
671,10,Yes
671,11,Yes
671,12,Yes
671,13,Yes
671,14,Yes
671,15,Yes
671,16,Yes
671,17,Yes
671,18,5
671,19,"All good, nothing to report."
672,1,Yes
672,2,Yes
672,3,Yes
672,4,Yes
672,5,Yes
672,6,Yes
672,7,Yes
672,8,Yes
672,9,4
673,10,Yes
673,11,Yes
673,12,Yes
673,13,Yes
673,14,Yes
673,15,Yes
673,16,Yes
673,17,Yes
673,18,4
673,19,All checks completed as normal.
674,10,Yes
674,11,Yes
674,12,Yes
674,13,Yes
674,14,Yes
674,15,Yes
674,16,Yes
674,17,Yes
674,18,3
674,19,"Delivery arrived late, adjusted prep schedule."
675,1,Yes
675,2,Yes
675,3,Yes
675,4,Yes
675,5,Yes
675,6,Yes
675,7,Yes
675,8,Yes
675,9,3
676,10,Yes
676,11,Yes
676,12,Yes
676,13,Yes
676,14,Yes
676,15,Yes
676,16,Yes
676,17,Yes
676,18,4
676,19,Slight delay in closing due to late customers.
677,1,Yes
677,2,Yes
677,3,Yes
677,4,Yes
677,5,Yes
677,6,Yes
677,7,Yes
677,8,No
677,9,5
678,10,Yes
678,11,Yes
678,12,Yes
678,13,Yes
678,14,Yes
678,15,Yes
678,16,Yes
678,17,Yes
678,18,5
678,19,"All good, nothing to report."
679,10,Yes
679,11,Yes
679,12,No
679,13,Yes
679,14,No
679,15,Yes
679,16,Yes
679,17,Yes
679,18,5
679,19,"Low stock on napkins, requested restock."
680,1,Yes
680,2,Yes
680,3,Yes
680,4,Yes
680,5,Yes
680,6,Yes
680,7,No
680,8,Yes
680,9,4
681,1,Yes
681,2,Yes
681,3,Yes
681,4,Yes
681,5,Yes
681,6,Yes
681,7,Yes
681,8,No
681,9,3
682,10,Yes
682,11,No
682,12,Yes
682,13,No
682,14,Yes
682,15,Yes
682,16,Yes
682,17,Yes
682,18,4
682,19,"Delivery arrived late, adjusted prep schedule."
683,1,Yes
683,2,Yes
683,3,No
683,4,Yes
683,5,Yes
683,6,Yes
683,7,Yes
683,8,Yes
683,9,5
684,10,Yes
684,11,Yes
684,12,Yes
684,13,Yes
684,14,Yes
684,15,Yes
684,16,Yes
684,17,Yes
684,18,5
684,19,"Quiet evening, no issues."
685,1,No
685,2,Yes
685,3,Yes
685,4,Yes
685,5,Yes
685,6,Yes
685,7,Yes
685,8,Yes
685,9,3
686,10,Yes
686,11,Yes
686,12,No
686,13,Yes
686,14,Yes
686,15,Yes
686,16,Yes
686,17,No
686,18,4
686,19,"Quiet evening, no issues."
687,10,Yes
687,11,Yes
687,12,No
687,13,Yes
687,14,No
687,15,Yes
687,16,Yes
687,17,Yes
687,18,4
687,19,"Delivery arrived late, adjusted prep schedule."
688,1,Yes
688,2,No
688,3,Yes
688,4,Yes
688,5,Yes
688,6,Yes
688,7,Yes
688,8,No
688,9,3
689,10,Yes
689,11,Yes
689,12,No
689,13,Yes
689,14,Yes
689,15,Yes
689,16,Yes
689,17,Yes
689,18,4
689,19,"Minor spill in dining area, cleaned promptly."
690,1,Yes
690,2,Yes
690,3,Yes
690,4,Yes
690,5,Yes
690,6,Yes
690,7,No
690,8,Yes
690,9,5
691,10,Yes
691,11,Yes
691,12,Yes
691,13,Yes
691,14,Yes
691,15,Yes
691,16,Yes
691,17,Yes
691,18,5
691,19,"Low stock on napkins, requested restock."
692,1,Yes
692,2,Yes
692,3,Yes
692,4,Yes
692,5,Yes
692,6,Yes
692,7,Yes
692,8,No
692,9,4
693,10,Yes
693,11,No
693,12,Yes
693,13,Yes
693,14,Yes
693,15,No
693,16,Yes
693,17,Yes
693,18,4
693,19,"Minor spill in dining area, cleaned promptly."
694,1,Yes
694,2,Yes
694,3,Yes
694,4,Yes
694,5,Yes
694,6,Yes
694,7,No
694,8,Yes
694,9,4
695,10,Yes
695,11,No
695,12,Yes
695,13,Yes
695,14,Yes
695,15,Yes
695,16,No
695,17,Yes
695,18,2
695,19,"Quiet evening, no issues."
696,1,Yes
696,2,Yes
696,3,Yes
696,4,Yes
696,5,Yes
696,6,Yes
696,7,Yes
696,8,Yes
696,9,5
697,10,Yes
697,11,Yes
697,12,Yes
697,13,Yes
697,14,No
697,15,Yes
697,16,Yes
697,17,Yes
697,18,3
697,19,All checks completed as normal.
698,1,Yes
698,2,Yes
698,3,Yes
698,4,Yes
698,5,Yes
698,6,Yes
698,7,Yes
698,8,No
698,9,3
699,10,No
699,11,Yes
699,12,Yes
699,13,Yes
699,14,Yes
699,15,Yes
699,16,Yes
699,17,No
699,18,4
699,19,"Busy night, all tasks completed on time."
700,1,Yes
700,2,Yes
700,3,Yes
700,4,Yes
700,5,No
700,6,Yes
700,7,Yes
700,8,Yes
700,9,3
701,10,Yes
701,11,Yes
701,12,Yes
701,13,Yes
701,14,Yes
701,15,Yes
701,16,Yes
701,17,Yes
701,18,4
701,19,New crew member trained on register today.
702,1,Yes
702,2,Yes
702,3,Yes
702,4,Yes
702,5,Yes
702,6,Yes
702,7,No
702,8,Yes
702,9,5
703,10,Yes
703,11,Yes
703,12,Yes
703,13,No
703,14,Yes
703,15,Yes
703,16,Yes
703,17,Yes
703,18,4
703,19,"Minor spill in dining area, cleaned promptly."
704,1,Yes
704,2,Yes
704,3,Yes
704,4,Yes
704,5,Yes
704,6,Yes
704,7,Yes
704,8,Yes
704,9,2
705,10,Yes
705,11,No
705,12,No
705,13,Yes
705,14,Yes
705,15,Yes
705,16,Yes
705,17,Yes
705,18,5
705,19,New crew member trained on register today.
706,1,Yes
706,2,Yes
706,3,Yes
706,4,Yes
706,5,Yes
706,6,No
706,7,Yes
706,8,Yes
706,9,4
707,10,Yes
707,11,Yes
707,12,Yes
707,13,No
707,14,Yes
707,15,Yes
707,16,Yes
707,17,Yes
707,18,5
707,19,"Busy night, all tasks completed on time."
708,1,Yes
708,2,Yes
708,3,Yes
708,4,No
708,5,No
708,6,Yes
708,7,Yes
708,8,Yes
708,9,2
709,10,Yes
709,11,Yes
709,12,Yes
709,13,Yes
709,14,Yes
709,15,No
709,16,Yes
709,17,Yes
709,18,3
709,19,Everything in order for tomorrow's opening.
710,10,Yes
710,11,Yes
710,12,Yes
710,13,Yes
710,14,Yes
710,15,Yes
710,16,No
710,17,Yes
710,18,4
710,19,"Delivery arrived late, adjusted prep schedule."
711,1,Yes
711,2,Yes
711,3,Yes
711,4,No
711,5,Yes
711,6,Yes
711,7,Yes
711,8,Yes
711,9,3
712,10,No
712,11,Yes
712,12,No
712,13,No
712,14,Yes
712,15,Yes
712,16,Yes
712,17,Yes
712,18,3
712,19,"Busy night, all tasks completed on time."
713,1,Yes
713,2,No
713,3,No
713,4,Yes
713,5,Yes
713,6,Yes
713,7,Yes
713,8,Yes
713,9,4
714,1,Yes
714,2,Yes
714,3,No
714,4,Yes
714,5,Yes
714,6,Yes
714,7,No
714,8,Yes
714,9,4
715,1,Yes
715,2,No
715,3,Yes
715,4,Yes
715,5,No
715,6,Yes
715,7,No
715,8,Yes
715,9,2
716,10,Yes
716,11,Yes
716,12,Yes
716,13,Yes
716,14,Yes
716,15,Yes
716,16,No
716,17,Yes
716,18,3
716,19,"All good, nothing to report."
717,1,Yes
717,2,Yes
717,3,Yes
717,4,Yes
717,5,Yes
717,6,Yes
717,7,Yes
717,8,No
717,9,3
718,10,No
718,11,No
718,12,Yes
718,13,Yes
718,14,Yes
718,15,Yes
718,16,No
718,17,Yes
718,18,3
718,19,"All good, nothing to report."
719,1,Yes
719,2,Yes
719,3,Yes
719,4,No
719,5,No
719,6,No
719,7,Yes
719,8,Yes
719,9,4
720,10,Yes
720,11,Yes
720,12,No
720,13,Yes
720,14,Yes
720,15,Yes
720,16,Yes
720,17,Yes
720,18,4
720,19,All checks completed as normal.
721,1,Yes
721,2,Yes
721,3,Yes
721,4,Yes
721,5,Yes
721,6,Yes
721,7,Yes
721,8,Yes
721,9,5
722,1,No
722,2,Yes
722,3,Yes
722,4,Yes
722,5,Yes
722,6,No
722,7,Yes
722,8,Yes
722,9,4
723,10,Yes
723,11,Yes
723,12,No
723,13,Yes
723,14,Yes
723,15,Yes
723,16,Yes
723,17,Yes
723,18,5
723,19,"Delivery arrived late, adjusted prep schedule."
724,1,Yes
724,2,Yes
724,3,Yes
724,4,Yes
724,5,Yes
724,6,No
724,7,No
724,8,Yes
724,9,3
725,1,Yes
725,2,No
725,3,Yes
725,4,Yes
725,5,Yes
725,6,No
725,7,Yes
725,8,No
725,9,3
726,1,Yes
726,2,No
726,3,Yes
726,4,Yes
726,5,No
726,6,No
726,7,Yes
726,8,Yes
726,9,4
727,10,Yes
727,11,No
727,12,No
727,13,Yes
727,14,No
727,15,Yes
727,16,Yes
727,17,Yes
727,18,3
727,19,Slight delay in closing due to late customers.
728,1,No
728,2,Yes
728,3,Yes
728,4,Yes
728,5,Yes
728,6,No
728,7,Yes
728,8,No
728,9,3
729,10,No
729,11,Yes
729,12,No
729,13,Yes
729,14,Yes
729,15,Yes
729,16,Yes
729,17,Yes
729,18,3
729,19,"Quiet evening, no issues."
730,1,No
730,2,Yes
730,3,Yes
730,4,Yes
730,5,Yes
730,6,Yes
730,7,Yes
730,8,No
730,9,3
731,10,Yes
731,11,Yes
731,12,Yes
731,13,Yes
731,14,Yes
731,15,No
731,16,Yes
731,17,Yes
731,18,3
731,19,New crew member trained on register today.
732,1,No
732,2,Yes
732,3,No
732,4,Yes
732,5,Yes
732,6,Yes
732,7,Yes
732,8,No
732,9,4
733,10,Yes
733,11,Yes
733,12,Yes
733,13,Yes
733,14,Yes
733,15,No
733,16,Yes
733,17,No
733,18,3
733,19,"All good, nothing to report."
734,1,No
734,2,Yes
734,3,Yes
734,4,No
734,5,No
734,6,Yes
734,7,Yes
734,8,No
734,9,3
735,10,Yes
735,11,No
735,12,No
735,13,Yes
735,14,Yes
735,15,Yes
735,16,Yes
735,17,Yes
735,18,3
735,19,"Busy night, all tasks completed on time."
736,1,Yes
736,2,Yes
736,3,Yes
736,4,Yes
736,5,Yes
736,6,Yes
736,7,Yes
736,8,Yes
736,9,4
737,10,Yes
737,11,Yes
737,12,Yes
737,13,Yes
737,14,No
737,15,Yes
737,16,Yes
737,17,Yes
737,18,4
737,19,New crew member trained on register today.
738,1,Yes
738,2,No
738,3,Yes
738,4,Yes
738,5,Yes
738,6,Yes
738,7,Yes
738,8,No
738,9,3
739,10,Yes
739,11,Yes
739,12,Yes
739,13,Yes
739,14,Yes
739,15,Yes
739,16,Yes
739,17,Yes
739,18,3
739,19,"All good, nothing to report."
740,1,Yes
740,2,No
740,3,Yes
740,4,Yes
740,5,Yes
740,6,Yes
740,7,Yes
740,8,Yes
740,9,3
741,10,Yes
741,11,No
741,12,Yes
741,13,Yes
741,14,Yes
741,15,Yes
741,16,Yes
741,17,Yes
741,18,3
741,19,Everything in order for tomorrow's opening.
742,1,Yes
742,2,Yes
742,3,Yes
742,4,No
742,5,Yes
742,6,Yes
742,7,Yes
742,8,No
742,9,3
743,10,No
743,11,Yes
743,12,Yes
743,13,Yes
743,14,Yes
743,15,Yes
743,16,Yes
743,17,Yes
743,18,4
743,19,Slight delay in closing due to late customers.
744,1,Yes
744,2,Yes
744,3,Yes
744,4,No
744,5,Yes
744,6,No
744,7,Yes
744,8,Yes
744,9,3
745,10,Yes
745,11,Yes
745,12,Yes
745,13,No
745,14,No
745,15,Yes
745,16,Yes
745,17,No
745,18,3
745,19,"Minor spill in dining area, cleaned promptly."
746,1,Yes
746,2,No
746,3,No
746,4,Yes
746,5,No
746,6,Yes
746,7,Yes
746,8,Yes
746,9,3
747,10,Yes
747,11,Yes
747,12,Yes
747,13,Yes
747,14,Yes
747,15,No
747,16,Yes
747,17,Yes
747,18,3
747,19,Slight delay in closing due to late customers.
748,1,Yes
748,2,Yes
748,3,No
748,4,Yes
748,5,No
748,6,Yes
748,7,Yes
748,8,Yes
748,9,2
749,10,Yes
749,11,No
749,12,Yes
749,13,No
749,14,Yes
749,15,Yes
749,16,Yes
749,17,Yes
749,18,3
749,19,"Minor spill in dining area, cleaned promptly."
750,1,Yes
750,2,Yes
750,3,No
750,4,Yes
750,5,No
750,6,Yes
750,7,Yes
750,8,Yes
750,9,4
751,10,No
751,11,Yes
751,12,Yes
751,13,No
751,14,Yes
751,15,Yes
751,16,Yes
751,17,Yes
751,18,3
751,19,"Quiet evening, no issues."
752,1,Yes
752,2,Yes
752,3,Yes
752,4,Yes
752,5,Yes
752,6,Yes
752,7,Yes
752,8,Yes
752,9,3
753,10,Yes
753,11,Yes
753,12,No
753,13,Yes
753,14,Yes
753,15,Yes
753,16,Yes
753,17,No
753,18,4
753,19,"Minor spill in dining area, cleaned promptly."
754,1,Yes
754,2,Yes
754,3,Yes
754,4,Yes
754,5,No
754,6,Yes
754,7,No
754,8,Yes
754,9,4
755,10,Yes
755,11,Yes
755,12,Yes
755,13,Yes
755,14,Yes
755,15,Yes
755,16,Yes
755,17,Yes
755,18,4
755,19,New crew member trained on register today.
756,10,Yes
756,11,Yes
756,12,Yes
756,13,Yes
756,14,Yes
756,15,Yes
756,16,Yes
756,17,Yes
756,18,3
756,19,All checks completed as normal.
757,1,No
757,2,Yes
757,3,No
757,4,Yes
757,5,Yes
757,6,Yes
757,7,Yes
757,8,Yes
757,9,3
758,10,Yes
758,11,No
758,12,Yes
758,13,No
758,14,No
758,15,No
758,16,Yes
758,17,Yes
758,18,5
758,19,Everything in order for tomorrow's opening.
759,10,Yes
759,11,Yes
759,12,Yes
759,13,Yes
759,14,Yes
759,15,Yes
759,16,Yes
759,17,No
759,18,2
759,19,New crew member trained on register today.
760,1,Yes
760,2,Yes
760,3,Yes
760,4,Yes
760,5,Yes
760,6,Yes
760,7,Yes
760,8,Yes
760,9,3
761,10,Yes
761,11,Yes
761,12,Yes
761,13,No
761,14,Yes
761,15,No
761,16,Yes
761,17,Yes
761,18,3
761,19,"Quiet evening, no issues."
762,1,Yes
762,2,Yes
762,3,Yes
762,4,No
762,5,No
762,6,Yes
762,7,Yes
762,8,Yes
762,9,4
763,1,No
763,2,Yes
763,3,Yes
763,4,Yes
763,5,Yes
763,6,Yes
763,7,Yes
763,8,Yes
763,9,3
764,10,Yes
764,11,Yes
764,12,No
764,13,Yes
764,14,Yes
764,15,Yes
764,16,No
764,17,Yes
764,18,5
764,19,"Minor spill in dining area, cleaned promptly."
765,1,No
765,2,No
765,3,Yes
765,4,Yes
765,5,No
765,6,Yes
765,7,Yes
765,8,Yes
765,9,4
766,10,Yes
766,11,Yes
766,12,Yes
766,13,Yes
766,14,No
766,15,Yes
766,16,Yes
766,17,Yes
766,18,2
766,19,Slight delay in closing due to late customers.
767,10,Yes
767,11,Yes
767,12,Yes
767,13,Yes
767,14,Yes
767,15,Yes
767,16,No
767,17,Yes
767,18,3
767,19,"Quiet evening, no issues."
768,1,Yes
768,2,Yes
768,3,Yes
768,4,Yes
768,5,No
768,6,Yes
768,7,Yes
768,8,Yes
768,9,4
769,10,No
769,11,Yes
769,12,Yes
769,13,Yes
769,14,Yes
769,15,Yes
769,16,Yes
769,17,Yes
769,18,2
769,19,"Delivery arrived late, adjusted prep schedule."
770,1,Yes
770,2,No
770,3,No
770,4,No
770,5,No
770,6,No
770,7,Yes
770,8,No
770,9,4
771,10,Yes
771,11,Yes
771,12,Yes
771,13,Yes
771,14,Yes
771,15,Yes
771,16,Yes
771,17,Yes
771,18,2
771,19,"Low stock on napkins, requested restock."
772,1,Yes
772,2,Yes
772,3,No
772,4,Yes
772,5,Yes
772,6,Yes
772,7,Yes
772,8,Yes
772,9,2
773,10,No
773,11,No
773,12,Yes
773,13,No
773,14,No
773,15,Yes
773,16,No
773,17,Yes
773,18,3
773,19,"Delivery arrived late, adjusted prep schedule."
774,1,Yes
774,2,Yes
774,3,Yes
774,4,Yes
774,5,No
774,6,No
774,7,Yes
774,8,Yes
774,9,1
775,10,Yes
775,11,No
775,12,Yes
775,13,Yes
775,14,Yes
775,15,Yes
775,16,Yes
775,17,Yes
775,18,3
775,19,"Quiet evening, no issues."
776,1,Yes
776,2,Yes
776,3,No
776,4,Yes
776,5,Yes
776,6,No
776,7,Yes
776,8,No
776,9,3
777,10,Yes
777,11,Yes
777,12,Yes
777,13,Yes
777,14,Yes
777,15,Yes
777,16,No
777,17,Yes
777,18,4
777,19,"Low stock on napkins, requested restock."
778,1,Yes
778,2,Yes
778,3,Yes
778,4,No
778,5,No
778,6,Yes
778,7,No
778,8,Yes
778,9,3
779,10,Yes
779,11,Yes
779,12,Yes
779,13,Yes
779,14,Yes
779,15,No
779,16,No
779,17,Yes
779,18,5
779,19,Slight delay in closing due to late customers.
780,1,Yes
780,2,Yes
780,3,No
780,4,Yes
780,5,Yes
780,6,Yes
780,7,Yes
780,8,Yes
780,9,3
781,1,No
781,2,No
781,3,Yes
781,4,Yes
781,5,Yes
781,6,No
781,7,No
781,8,Yes
781,9,4
782,10,No
782,11,Yes
782,12,Yes
782,13,Yes
782,14,Yes
782,15,Yes
782,16,No
782,17,Yes
782,18,4
782,19,"Busy night, all tasks completed on time."
783,1,Yes
783,2,Yes
783,3,Yes
783,4,Yes
783,5,Yes
783,6,No
783,7,Yes
783,8,Yes
783,9,4
784,10,No
784,11,Yes
784,12,Yes
784,13,Yes
784,14,No
784,15,Yes
784,16,No
784,17,Yes
784,18,3
784,19,"Delivery arrived late, adjusted prep schedule."
785,10,Yes
785,11,Yes
785,12,Yes
785,13,Yes
785,14,Yes
785,15,Yes
785,16,Yes
785,17,Yes
785,18,4
785,19,All checks completed as normal.
786,10,No
786,11,Yes
786,12,Yes
786,13,Yes
786,14,Yes
786,15,No
786,16,Yes
786,17,Yes
786,18,3
786,19,"All good, nothing to report."
787,10,Yes
787,11,Yes
787,12,Yes
787,13,Yes
787,14,Yes
787,15,Yes
787,16,No
787,17,No
787,18,3
787,19,Slight delay in closing due to late customers.
788,1,Yes
788,2,Yes
788,3,Yes
788,4,Yes
788,5,Yes
788,6,Yes
788,7,No
788,8,No
788,9,3
789,10,Yes
789,11,Yes
789,12,Yes
789,13,Yes
789,14,No
789,15,Yes
789,16,Yes
789,17,Yes
789,18,2
789,19,Slight delay in closing due to late customers.
790,1,Yes
790,2,Yes
790,3,Yes
790,4,Yes
790,5,Yes
790,6,Yes
790,7,No
790,8,Yes
790,9,3
791,10,Yes
791,11,Yes
791,12,Yes
791,13,Yes
791,14,Yes
791,15,Yes
791,16,Yes
791,17,Yes
791,18,4
791,19,"Delivery arrived late, adjusted prep schedule."
792,1,Yes
792,2,Yes
792,3,Yes
792,4,No
792,5,No
792,6,Yes
792,7,Yes
792,8,Yes
792,9,3
793,1,Yes
793,2,No
793,3,No
793,4,Yes
793,5,Yes
793,6,Yes
793,7,No
793,8,Yes
793,9,3
794,10,No
794,11,Yes
794,12,No
794,13,Yes
794,14,Yes
794,15,No
794,16,Yes
794,17,Yes
794,18,3
794,19,New crew member trained on register today.
795,1,Yes
795,2,Yes
795,3,Yes
795,4,Yes
795,5,No
795,6,Yes
795,7,Yes
795,8,No
795,9,4
796,10,No
796,11,Yes
796,12,Yes
796,13,Yes
796,14,No
796,15,Yes
796,16,Yes
796,17,No
796,18,2
796,19,"Busy night, all tasks completed on time."
797,1,Yes
797,2,Yes
797,3,No
797,4,Yes
797,5,Yes
797,6,Yes
797,7,Yes
797,8,Yes
797,9,3
798,10,Yes
798,11,Yes
798,12,Yes
798,13,No
798,14,Yes
798,15,Yes
798,16,Yes
798,17,No
798,18,4
798,19,"All good, nothing to report."
799,10,No
799,11,Yes
799,12,Yes
799,13,Yes
799,14,No
799,15,Yes
799,16,Yes
799,17,Yes
799,18,4
799,19,All checks completed as normal.
800,1,Yes
800,2,Yes
800,3,No
800,4,Yes
800,5,No
800,6,Yes
800,7,Yes
800,8,No
800,9,4
801,10,No
801,11,Yes
801,12,Yes
801,13,Yes
801,14,Yes
801,15,Yes
801,16,No
801,17,Yes
801,18,3
801,19,Slight delay in closing due to late customers.
802,1,Yes
802,2,Yes
802,3,Yes
802,4,Yes
802,5,No
802,6,Yes
802,7,Yes
802,8,Yes
802,9,4
803,1,Yes
803,2,No
803,3,Yes
803,4,Yes
803,5,No
803,6,Yes
803,7,Yes
803,8,Yes
803,9,4
804,10,Yes
804,11,Yes
804,12,Yes
804,13,Yes
804,14,No
804,15,Yes
804,16,Yes
804,17,Yes
804,18,3
804,19,"Quiet evening, no issues."
805,1,Yes
805,2,Yes
805,3,Yes
805,4,Yes
805,5,Yes
805,6,Yes
805,7,Yes
805,8,Yes
805,9,4
806,10,Yes
806,11,Yes
806,12,No
806,13,Yes
806,14,Yes
806,15,Yes
806,16,No
806,17,Yes
806,18,3
806,19,"All good, nothing to report."
807,1,Yes
807,2,Yes
807,3,Yes
807,4,Yes
807,5,Yes
807,6,Yes
807,7,Yes
807,8,Yes
807,9,2
808,10,Yes
808,11,No
808,12,Yes
808,13,No
808,14,Yes
808,15,No
808,16,Yes
808,17,Yes
808,18,3
808,19,"Busy night, all tasks completed on time."
809,10,Yes
809,11,Yes
809,12,Yes
809,13,Yes
809,14,Yes
809,15,Yes
809,16,Yes
809,17,No
809,18,4
809,19,Everything in order for tomorrow's opening.
810,1,Yes
810,2,Yes
810,3,Yes
810,4,Yes
810,5,Yes
810,6,Yes
810,7,Yes
810,8,Yes
810,9,3
811,10,Yes
811,11,Yes
811,12,Yes
811,13,Yes
811,14,Yes
811,15,Yes
811,16,Yes
811,17,Yes
811,18,4
811,19,"Busy night, all tasks completed on time."
812,1,Yes
812,2,Yes
812,3,Yes
812,4,Yes
812,5,Yes
812,6,Yes
812,7,Yes
812,8,No
812,9,3
813,10,Yes
813,11,Yes
813,12,Yes
813,13,Yes
813,14,Yes
813,15,Yes
813,16,Yes
813,17,Yes
813,18,3
813,19,New crew member trained on register today.
814,1,Yes
814,2,Yes
814,3,No
814,4,Yes
814,5,No
814,6,Yes
814,7,Yes
814,8,No
814,9,3
815,10,Yes
815,11,Yes
815,12,Yes
815,13,Yes
815,14,No
815,15,Yes
815,16,Yes
815,17,Yes
815,18,3
815,19,All checks completed as normal.
816,1,Yes
816,2,Yes
816,3,No
816,4,Yes
816,5,Yes
816,6,Yes
816,7,No
816,8,Yes
816,9,3
817,10,No
817,11,Yes
817,12,No
817,13,Yes
817,14,Yes
817,15,No
817,16,No
817,17,Yes
817,18,4
817,19,"Low stock on napkins, requested restock."
818,1,Yes
818,2,Yes
818,3,No
818,4,Yes
818,5,No
818,6,Yes
818,7,Yes
818,8,No
818,9,2
819,10,Yes
819,11,Yes
819,12,Yes
819,13,Yes
819,14,Yes
819,15,Yes
819,16,Yes
819,17,Yes
819,18,2
819,19,New crew member trained on register today.
820,1,Yes
820,2,Yes
820,3,Yes
820,4,No
820,5,Yes
820,6,Yes
820,7,Yes
820,8,Yes
820,9,3
821,10,Yes
821,11,Yes
821,12,Yes
821,13,Yes
821,14,Yes
821,15,Yes
821,16,Yes
821,17,Yes
821,18,3
821,19,"Low stock on napkins, requested restock."
822,10,Yes
822,11,Yes
822,12,Yes
822,13,Yes
822,14,No
822,15,Yes
822,16,Yes
822,17,Yes
822,18,2
822,19,"Delivery arrived late, adjusted prep schedule."
823,1,Yes
823,2,Yes
823,3,No
823,4,No
823,5,Yes
823,6,Yes
823,7,Yes
823,8,Yes
823,9,3
824,10,No
824,11,No
824,12,No
824,13,No
824,14,Yes
824,15,Yes
824,16,Yes
824,17,No
824,18,3
824,19,"Quiet evening, no issues."
825,1,Yes
825,2,Yes
825,3,Yes
825,4,No
825,5,Yes
825,6,Yes
825,7,Yes
825,8,No
825,9,4
826,10,Yes
826,11,No
826,12,Yes
826,13,Yes
